return_id,order_id,product_id,return_date,reason
R12107,O16037,P0310,2024-08-11,Wrong item
R12108,O16037,P0400,2024-08-21,Damaged item
R12109,O16037,P0174,2024-08-22,Late delivery
R12110,O16040,P0791,2024-08-17,No longer needed
R12111,O16040,P0833,2024-08-22,Late delivery
R12112,O16040,P0273,2024-08-19,No longer needed
R12113,O16040,P0674,2024-08-21,Late delivery
R12114,O16041,P0536,2025-04-12,Wrong item
R12115,O16041,P0292,2025-04-08,Late delivery
R12116,O16042,P0275,2023-11-15,Damaged item
R12117,O16044,P0826,2024-11-27,Wrong item
R12118,O16044,P0441,2024-11-26,No longer needed
R12119,O16044,P0457,2024-11-29,No longer needed
R12120,O16049,P0945,2025-02-16,No longer needed
R12121,O16049,P0316,2025-02-10,Damaged item
R12122,O16049,P0620,2025-02-14,No longer needed
R12123,O16049,P0628,2025-02-14,No longer needed
R12124,O16054,P0385,2024-01-01,Late delivery
R12125,O16054,P0209,2024-01-03,No longer needed
R12126,O16054,P0023,2023-12-28,Wrong item
R12127,O16054,P0597,2024-01-06,Late delivery
R12128,O16054,P0285,2024-01-03,Wrong item
R12129,O16056,P0240,2023-08-29,Damaged item
R12130,O16056,P0747,2023-08-26,Wrong item
R12131,O16058,P0692,2024-01-10,Wrong item
R12132,O16058,P0142,2024-01-23,Late delivery
R12133,O16058,P0846,2024-01-15,Wrong item
R12134,O16059,P0113,2024-08-10,Damaged item
R12135,O16059,P0621,2024-08-11,Damaged item
R12136,O16059,P0026,2024-08-09,Wrong item
R12137,O16059,P0828,2024-08-07,Wrong item
R12138,O16063,P0589,2023-10-06,Wrong item
R12139,O16063,P0972,2023-10-04,Late delivery
R12140,O16063,P0410,2023-10-06,Damaged item
R12141,O16064,P0812,2023-06-15,No longer needed
R12142,O16064,P0500,2023-06-17,No longer needed
R12143,O16064,P0892,2023-06-10,Late delivery
R12144,O16070,P0964,2024-12-04,Wrong item
R12145,O16070,P0326,2024-11-30,Wrong item
R12146,O16070,P0113,2024-11-29,No longer needed
R12147,O16070,P0693,2024-12-04,Late delivery
R12148,O16072,P0123,2023-04-21,Late delivery
R12149,O16072,P0525,2023-04-25,No longer needed
R12150,O16072,P0555,2023-04-29,Damaged item
R12151,O16081,P0650,2023-11-27,No longer needed
R12152,O16081,P0237,2023-11-27,Damaged item
R12153,O16081,P0828,2023-11-23,Damaged item
R12154,O16085,P0238,2023-12-26,Damaged item
R12155,O16085,P0345,2023-12-30,Wrong item
R12156,O16085,P0277,2023-12-27,Damaged item
R12157,O16085,P0252,2024-01-06,No longer needed
R12158,O16088,P0119,2025-01-14,Wrong item
R12159,O16094,P0597,2024-10-12,Late delivery
R12160,O16094,P0860,2024-10-13,No longer needed
R12161,O16098,P0082,2023-06-05,Wrong item
R12162,O16098,P0516,2023-05-31,Late delivery
R12163,O16098,P0032,2023-06-03,Damaged item
R12164,O16098,P0365,2023-05-28,Late delivery
R12165,O16100,P0277,2024-04-06,Late delivery
R12166,O16100,P0289,2024-03-26,Late delivery
R12167,O16102,P0134,2025-02-14,No longer needed
R12168,O16102,P0986,2025-02-14,Damaged item
R12169,O16102,P0491,2025-02-07,Wrong item
R12170,O16102,P0271,2025-02-10,No longer needed
R12171,O16111,P0827,2024-04-21,No longer needed
R12172,O16129,P0249,2025-04-03,No longer needed
R12173,O16129,P0593,2025-04-11,No longer needed
R12174,O16129,P0731,2025-04-06,Late delivery
R12175,O16130,P0982,2023-09-19,No longer needed
R12176,O16130,P0330,2023-09-22,No longer needed
R12177,O16130,P0246,2023-09-21,Damaged item
R12178,O16130,P0199,2023-09-20,No longer needed
R12179,O16130,P0872,2023-09-16,Late delivery
R12180,O16131,P0784,2023-10-24,Late delivery
R12181,O16132,P0471,2025-01-31,Damaged item
R12182,O16132,P0688,2025-01-25,No longer needed
R12183,O16132,P0291,2025-01-30,Wrong item
R12184,O16132,P0161,2025-01-24,Wrong item
R12185,O16132,P0870,2025-01-30,No longer needed
R12186,O16133,P0441,2023-04-16,Wrong item
R12187,O16133,P0476,2023-04-26,No longer needed
R12188,O16133,P0837,2023-04-26,Damaged item
R12189,O16133,P0235,2023-04-14,Damaged item
R12190,O16133,P0253,2023-04-24,Late delivery
R12191,O16136,P0340,2025-01-02,No longer needed
R12192,O16137,P0837,2023-06-01,No longer needed
R12193,O16137,P0730,2023-06-06,No longer needed
R12194,O16137,P0512,2023-06-04,Wrong item
R12195,O16137,P0896,2023-06-06,Damaged item
R12196,O16137,P0782,2023-05-29,Late delivery
R12197,O16143,P0348,2024-08-14,No longer needed
R12198,O16143,P0656,2024-08-27,Damaged item
R12199,O16147,P0466,2023-10-16,Late delivery
R12200,O16147,P0574,2023-10-13,Wrong item
R12201,O16147,P0724,2023-10-16,Late delivery
R12202,O16147,P0175,2023-10-22,Damaged item
R12203,O16148,P0549,2024-07-10,No longer needed
R12204,O16148,P0873,2024-07-20,No longer needed
R12205,O16148,P0189,2024-07-18,Wrong item
R12206,O16148,P0358,2024-07-19,Late delivery
R12207,O16148,P0570,2024-07-15,No longer needed
R12208,O16150,P0110,2025-03-23,Late delivery
R12209,O16150,P0875,2025-03-16,Damaged item
R12210,O16150,P0853,2025-03-18,Damaged item
R12211,O16159,P0184,2023-12-06,Late delivery
R12212,O16159,P0299,2023-12-01,Wrong item
R12213,O16159,P0412,2023-12-08,No longer needed
R12214,O16159,P0202,2023-12-04,Late delivery
R12215,O16164,P0324,2024-09-12,Damaged item
R12216,O16164,P0552,2024-09-12,Damaged item
R12217,O16164,P0318,2024-09-04,Late delivery
R12218,O16164,P0053,2024-09-10,Damaged item
R12219,O16164,P0671,2024-08-30,Late delivery
R12220,O16165,P0434,2023-09-23,Damaged item
R12221,O16165,P0039,2023-09-27,Damaged item
R12222,O16165,P0939,2023-09-20,No longer needed
R12223,O16168,P0784,2023-09-01,Wrong item
R12224,O16168,P0786,2023-08-28,No longer needed
R12225,O16168,P0307,2023-08-31,No longer needed
R12226,O16175,P0901,2023-08-04,Late delivery
R12227,O16175,P0240,2023-08-04,Late delivery
R12228,O16175,P0285,2023-07-30,Wrong item
R12229,O16175,P0355,2023-07-25,No longer needed
R12230,O16179,P0591,2023-09-30,No longer needed
R12231,O16179,P0349,2023-10-04,Late delivery
R12232,O16179,P0994,2023-10-02,Late delivery
R12233,O16179,P0270,2023-10-05,Damaged item
R12234,O16179,P0450,2023-10-03,Late delivery
R12235,O16181,P0551,2024-01-14,Damaged item
R12236,O16184,P0098,2025-02-13,Damaged item
R12237,O16184,P0377,2025-02-09,No longer needed
R12238,O16184,P0006,2025-02-03,Wrong item
R12239,O16187,P0216,2024-07-19,Damaged item
R12240,O16187,P0691,2024-07-19,Damaged item
R12241,O16187,P0542,2024-07-24,Wrong item
R12242,O16187,P0633,2024-07-27,No longer needed
R12243,O16187,P0980,2024-07-30,Late delivery
R12244,O16193,P0104,2023-06-23,Late delivery
R12245,O16193,P0765,2023-06-19,Damaged item
R12246,O16193,P0758,2023-06-13,Damaged item
R12247,O16194,P0770,2023-08-28,Late delivery
R12248,O16194,P0638,2023-09-06,No longer needed
R12249,O16194,P0628,2023-09-06,Wrong item
R12250,O16194,P0516,2023-08-25,Damaged item
R12251,O16194,P0155,2023-08-26,Damaged item
R12252,O16195,P0853,2025-03-22,Late delivery
R12253,O16195,P0444,2025-03-29,Wrong item
R12254,O16195,P0641,2025-03-28,No longer needed
R12255,O16197,P0508,2025-04-08,Wrong item
R12256,O16197,P0941,2025-04-07,Damaged item
R12257,O16197,P0734,2025-04-14,Damaged item
R12258,O16199,P0234,2024-11-21,Late delivery
R12259,O16199,P0373,2024-11-18,Late delivery
R12260,O16199,P0196,2024-11-21,Late delivery
R12261,O16202,P0688,2024-08-07,Damaged item
R12262,O16202,P0010,2024-07-30,Wrong item
R12263,O16206,P0410,2024-03-13,Wrong item
R12264,O16208,P0150,2023-04-22,No longer needed
R12265,O16208,P0269,2023-04-20,No longer needed
R12266,O16208,P0717,2023-04-30,Late delivery
R12267,O16210,P0169,2025-03-17,Wrong item
R12268,O16210,P0126,2025-03-21,Late delivery
R12269,O16210,P0402,2025-03-13,Damaged item
R12270,O16210,P0841,2025-03-13,No longer needed
R12271,O16216,P0236,2024-11-20,Damaged item
R12272,O16216,P0682,2024-11-09,Late delivery
R12273,O16216,P0311,2024-11-13,Late delivery
R12274,O16217,P0386,2024-09-06,Late delivery
R12275,O16220,P0499,2024-08-21,Wrong item
R12276,O16220,P0442,2024-08-13,Damaged item
R12277,O16220,P0351,2024-08-13,Late delivery
R12278,O16222,P0351,2024-11-12,Wrong item
R12279,O16226,P0104,2025-01-16,Wrong item
R12280,O16226,P0234,2025-01-15,Wrong item
R12281,O16226,P0284,2025-01-14,Late delivery
R12282,O16226,P0979,2025-01-12,Damaged item
R12283,O16226,P0850,2025-01-12,Late delivery
R12284,O16232,P0084,2024-10-09,Late delivery
R12285,O16232,P0128,2024-10-07,Wrong item
R12286,O16232,P0968,2024-10-14,Damaged item
R12287,O16232,P0451,2024-10-10,No longer needed
R12288,O16232,P0486,2024-10-17,Late delivery
R12289,O16237,P0649,2023-12-14,No longer needed
R12290,O16241,P0328,2023-12-22,No longer needed
R12291,O16244,P0139,2023-07-06,No longer needed
R12292,O16244,P0900,2023-06-30,Damaged item
R12293,O16244,P0479,2023-07-07,Late delivery
R12294,O16244,P0206,2023-06-26,Damaged item
R12295,O16244,P0364,2023-07-05,Damaged item
R12296,O16247,P0859,2024-03-21,Late delivery
R12297,O16247,P0732,2024-03-09,Late delivery
R12298,O16247,P0686,2024-03-18,No longer needed
R12299,O16247,P0308,2024-03-13,Wrong item
R12300,O16247,P0475,2024-03-14,No longer needed
R12301,O16249,P0276,2025-01-13,Wrong item
R12302,O16249,P0076,2025-01-22,Late delivery
R12303,O16249,P0079,2025-01-11,No longer needed
R12304,O16251,P0116,2024-12-26,Damaged item
R12305,O16251,P0844,2024-12-27,Late delivery
R12306,O16251,P0207,2024-12-25,Damaged item
R12307,O16252,P0509,2023-10-27,Wrong item
R12308,O16252,P0737,2023-10-15,Late delivery
R12309,O16252,P0812,2023-10-27,Damaged item
R12310,O16252,P0774,2023-10-24,Wrong item
R12311,O16259,P0873,2024-09-23,Late delivery
R12312,O16259,P0626,2024-10-01,Late delivery
R12313,O16259,P0987,2024-09-21,Wrong item
R12314,O16259,P0669,2024-09-20,Damaged item
R12315,O16259,P0946,2024-09-22,Late delivery
R12316,O16260,P0276,2024-01-03,Wrong item
R12317,O16260,P0283,2024-01-14,Damaged item
R12318,O16260,P0721,2024-01-13,No longer needed
R12319,O16260,P0326,2024-01-12,No longer needed
R12320,O16265,P0460,2024-06-02,Damaged item
R12321,O16265,P0164,2024-06-08,Damaged item
R12322,O16267,P0891,2024-02-26,No longer needed
R12323,O16268,P0995,2023-11-19,No longer needed
R12324,O16276,P0715,2023-09-23,No longer needed
R12325,O16276,P0631,2023-09-19,Late delivery
R12326,O16276,P0245,2023-09-19,Late delivery
R12327,O16276,P0593,2023-09-26,Wrong item
R12328,O16276,P0487,2023-09-16,Late delivery
R12329,O16281,P0732,2023-05-08,Wrong item
R12330,O16281,P0603,2023-05-12,Late delivery
R12331,O16281,P0840,2023-05-11,Damaged item
R12332,O16281,P0170,2023-05-07,No longer needed
R12333,O16283,P0248,2023-10-22,No longer needed
R12334,O16283,P0435,2023-10-20,No longer needed
R12335,O16284,P0080,2024-11-22,Wrong item
R12336,O16285,P0211,2024-02-18,No longer needed
R12337,O16287,P0344,2024-03-05,Wrong item
R12338,O16299,P0911,2023-08-18,No longer needed
R12339,O16299,P0371,2023-08-13,Wrong item
R12340,O16299,P0156,2023-08-15,Late delivery
R12341,O16299,P0434,2023-08-14,Damaged item
R12342,O16301,P0881,2024-08-01,Damaged item
R12343,O16302,P0541,2023-08-23,Wrong item
R12344,O16305,P0296,2023-11-19,No longer needed
R12345,O16305,P0969,2023-11-23,Late delivery
R12346,O16305,P0706,2023-11-26,No longer needed
R12347,O16305,P0957,2023-11-29,Wrong item
R12348,O16305,P0649,2023-11-30,Late delivery
R12349,O16313,P0120,2024-02-25,No longer needed
R12350,O16313,P0974,2024-03-09,Damaged item
R12351,O16313,P0938,2024-02-25,Damaged item
R12352,O16313,P0628,2024-02-27,Wrong item
R12353,O16313,P0567,2024-03-07,No longer needed
R12354,O16318,P0405,2025-01-02,Late delivery
R12355,O16318,P0226,2024-12-29,Wrong item
R12356,O16318,P0239,2024-12-30,Wrong item
R12357,O16320,P0205,2024-03-31,Late delivery
R12358,O16320,P0523,2024-03-22,Late delivery
R12359,O16322,P0801,2025-04-08,No longer needed
R12360,O16322,P0632,2025-04-15,Damaged item
R12361,O16322,P0897,2025-04-15,Late delivery
R12362,O16322,P0847,2025-04-09,Late delivery
R12363,O16332,P0090,2024-07-22,No longer needed
R12364,O16332,P0538,2024-07-25,Wrong item
R12365,O16332,P0491,2024-07-17,Damaged item
R12366,O16332,P0328,2024-07-27,Late delivery
R12367,O16334,P0426,2023-10-01,Wrong item
R12368,O16334,P0455,2023-09-21,Late delivery
R12369,O16334,P0645,2023-09-20,Damaged item
R12370,O16334,P0710,2023-09-30,Wrong item
R12371,O16335,P0760,2023-10-18,Late delivery
R12372,O16335,P0082,2023-10-16,Late delivery
R12373,O16335,P0245,2023-10-25,Late delivery
R12374,O16337,P0646,2023-08-17,No longer needed
R12375,O16337,P0793,2023-08-19,No longer needed
R12376,O16338,P0913,2024-01-01,No longer needed
R12377,O16338,P0965,2023-12-30,No longer needed
R12378,O16338,P0229,2023-12-29,Wrong item
R12379,O16338,P0270,2024-01-03,Wrong item
R12380,O16338,P0302,2023-12-27,No longer needed
R12381,O16339,P0452,2025-03-23,Damaged item
R12382,O16341,P0865,2023-07-15,No longer needed
R12383,O16341,P0122,2023-07-07,No longer needed
R12384,O16341,P0896,2023-07-06,Late delivery
R12385,O16341,P0440,2023-07-14,No longer needed
R12386,O16347,P0588,2024-02-16,No longer needed
R12387,O16347,P0486,2024-02-20,Late delivery
R12388,O16349,P0969,2024-06-13,Wrong item
R12389,O16349,P0481,2024-06-15,Wrong item
R12390,O16355,P0815,2024-05-10,Wrong item
R12391,O16355,P0365,2024-05-16,Wrong item
R12392,O16355,P0792,2024-05-10,Wrong item
R12393,O16355,P0736,2024-05-21,Wrong item
R12394,O16355,P0068,2024-05-11,Wrong item
R12395,O16359,P0384,2023-06-17,No longer needed
R12396,O16360,P0466,2025-03-01,Late delivery
R12397,O16360,P0123,2025-03-02,Damaged item
R12398,O16360,P0035,2025-02-28,Late delivery
R12399,O16360,P0361,2025-03-06,Late delivery
R12400,O16360,P0013,2025-03-08,No longer needed
R12401,O16364,P0579,2023-10-17,No longer needed
R12402,O16364,P0617,2023-10-08,Wrong item
R12403,O16364,P0011,2023-10-09,Wrong item
R12404,O16368,P0796,2025-02-26,Late delivery
R12405,O16368,P0857,2025-03-06,No longer needed
R12406,O16368,P0690,2025-03-09,Late delivery
R12407,O16368,P0259,2025-03-08,Wrong item
R12408,O16372,P0830,2024-03-13,Damaged item
R12409,O16372,P0696,2024-03-22,Damaged item
R12410,O16372,P0516,2024-03-15,Damaged item
R12411,O16372,P0238,2024-03-22,No longer needed
R12412,O16372,P0098,2024-03-16,No longer needed
R12413,O16374,P0145,2023-12-07,Damaged item
R12414,O16374,P0443,2023-12-13,Damaged item
R12415,O16374,P0444,2023-12-03,No longer needed
R12416,O16374,P0017,2023-12-11,No longer needed
R12417,O16374,P0946,2023-12-14,Wrong item
R12418,O16380,P0361,2024-06-08,Damaged item
R12419,O16380,P0389,2024-06-18,Late delivery
R12420,O16386,P0554,2025-04-02,Wrong item
R12421,O16386,P0244,2025-04-05,No longer needed
R12422,O16386,P0185,2025-04-01,Damaged item
R12423,O16386,P0773,2025-03-29,No longer needed
R12424,O16387,P0987,2024-11-09,Wrong item
R12425,O16387,P0118,2024-11-07,Damaged item
R12426,O16393,P0858,2024-12-28,Late delivery
R12427,O16395,P0238,2024-11-07,Damaged item
R12428,O16395,P0716,2024-10-31,Damaged item
R12429,O16395,P0888,2024-11-08,Late delivery
R12430,O16398,P0132,2023-12-05,Late delivery
R12431,O16398,P0863,2023-12-08,Wrong item
R12432,O16398,P0064,2023-12-06,Damaged item
R12433,O16398,P0355,2023-12-01,No longer needed
R12434,O16400,P0841,2024-12-04,Wrong item
R12435,O16400,P0126,2024-11-27,Wrong item
R12436,O16400,P0966,2024-11-26,No longer needed
R12437,O16400,P0964,2024-12-05,Damaged item
R12438,O16400,P0044,2024-11-28,Wrong item
R12439,O16407,P0232,2023-10-04,Wrong item
R12440,O16407,P0398,2023-10-04,No longer needed
R12441,O16407,P0204,2023-10-03,Wrong item
R12442,O16407,P0213,2023-09-30,Late delivery
R12443,O16419,P0651,2024-06-01,No longer needed
R12444,O16419,P0097,2024-06-02,Damaged item
R12445,O16419,P0678,2024-05-25,Damaged item
R12446,O16419,P0346,2024-05-30,No longer needed
R12447,O16420,P0234,2024-11-17,Damaged item
R12448,O16420,P0279,2024-11-08,Wrong item
R12449,O16428,P0791,2023-06-26,No longer needed
R12450,O16428,P0901,2023-06-20,No longer needed
R12451,O16428,P0514,2023-06-17,Late delivery
R12452,O16428,P0449,2023-06-25,Damaged item
R12453,O16428,P0030,2023-06-19,No longer needed
R12454,O16432,P0008,2024-08-24,Late delivery
R12455,O16432,P0460,2024-08-29,Late delivery
R12456,O16435,P0485,2025-03-10,Wrong item
R12457,O16435,P0700,2025-03-08,Damaged item
R12458,O16435,P0891,2025-03-10,Damaged item
R12459,O16435,P0925,2025-03-05,Late delivery
R12460,O16435,P0212,2025-03-03,Damaged item
R12461,O16436,P0171,2024-06-15,Damaged item
R12462,O16438,P0575,2023-05-23,Late delivery
R12463,O16439,P0087,2023-11-22,Damaged item
R12464,O16439,P0119,2023-11-29,No longer needed
R12465,O16441,P0330,2024-02-29,Wrong item
R12466,O16441,P0119,2024-02-26,Late delivery
R12467,O16441,P0021,2024-02-27,Wrong item
R12468,O16441,P0553,2024-02-22,Wrong item
R12469,O16441,P0841,2024-02-24,Wrong item
R12470,O16445,P0538,2023-05-27,Damaged item
R12471,O16445,P0886,2023-05-30,No longer needed
R12472,O16445,P0924,2023-05-26,No longer needed
R12473,O16451,P0514,2025-03-04,Wrong item
R12474,O16451,P0104,2025-03-13,Wrong item
R12475,O16451,P0261,2025-03-04,Damaged item
R12476,O16451,P0290,2025-03-15,Damaged item
R12477,O16451,P0088,2025-03-06,No longer needed
R12478,O16455,P0417,2024-09-16,No longer needed
R12479,O16455,P0038,2024-09-15,Damaged item
R12480,O16463,P0042,2024-08-05,No longer needed
R12481,O16463,P0417,2024-08-03,Damaged item
R12482,O16463,P0746,2024-07-29,No longer needed
R12483,O16464,P0576,2025-02-11,Damaged item
R12484,O16464,P0757,2025-02-05,Late delivery
R12485,O16466,P0392,2024-06-12,Late delivery
R12486,O16466,P0925,2024-06-12,No longer needed
R12487,O16469,P0685,2024-08-31,Late delivery
R12488,O16469,P0232,2024-08-24,Wrong item
R12489,O16476,P0297,2023-05-23,No longer needed
R12490,O16476,P0839,2023-05-14,No longer needed
R12491,O16476,P0205,2023-05-25,Damaged item
R12492,O16476,P0564,2023-05-27,No longer needed
R12493,O16476,P0078,2023-05-19,No longer needed
R12494,O16477,P0440,2024-06-16,Damaged item
R12495,O16477,P0398,2024-06-16,Damaged item
R12496,O16477,P0507,2024-06-13,Late delivery
R12497,O16477,P0462,2024-06-07,Damaged item
R12498,O16486,P0522,2023-09-10,Late delivery
R12499,O16486,P0478,2023-09-06,Late delivery
R12500,O16489,P0700,2025-01-03,Damaged item
R12501,O16489,P0033,2024-12-31,No longer needed
R12502,O16489,P0965,2024-12-29,Damaged item
R12503,O16497,P0749,2023-06-05,No longer needed
R12504,O16497,P0222,2023-06-09,Late delivery
R12505,O16497,P0176,2023-06-02,Damaged item
R12506,O16498,P0140,2024-02-08,No longer needed
R12507,O16498,P0303,2024-02-12,Damaged item
R12508,O16498,P0477,2024-02-12,No longer needed
R12509,O16500,P0561,2023-08-21,Late delivery
R12510,O16500,P0172,2023-08-22,Wrong item
R12511,O16500,P0149,2023-08-26,Late delivery
R12512,O16500,P0877,2023-08-27,No longer needed
R12513,O16500,P0947,2023-09-02,Damaged item
R12514,O16501,P0399,2024-08-15,Damaged item
R12515,O16506,P0534,2024-03-26,No longer needed
R12516,O16506,P0045,2024-03-28,No longer needed
R12517,O16506,P0324,2024-03-23,Wrong item
R12518,O16507,P0840,2023-06-03,No longer needed
R12519,O16512,P0534,2023-12-13,No longer needed
R12520,O16512,P0915,2023-12-12,Wrong item
R12521,O16513,P0689,2025-04-11,Damaged item
R12522,O16514,P0582,2024-05-16,No longer needed
R12523,O16514,P0034,2024-05-16,Late delivery
R12524,O16514,P0668,2024-05-22,Late delivery
R12525,O16515,P0767,2024-09-29,Late delivery
R12526,O16515,P0025,2024-09-29,Late delivery
R12527,O16515,P0715,2024-10-07,Damaged item
R12528,O16515,P0953,2024-10-03,No longer needed
R12529,O16518,P0109,2023-09-22,No longer needed
R12530,O16519,P0452,2024-05-26,Late delivery
R12531,O16519,P0108,2024-05-22,Damaged item
R12532,O16519,P0288,2024-05-24,Late delivery
R12533,O16520,P0027,2024-05-26,Damaged item
R12534,O16520,P0980,2024-06-02,Damaged item
R12535,O16520,P0778,2024-06-02,No longer needed
R12536,O16521,P0526,2024-01-24,Late delivery
R12537,O16529,P0651,2024-12-11,Late delivery
R12538,O16529,P0498,2024-12-20,Damaged item
R12539,O16529,P0507,2024-12-21,Damaged item
R12540,O16529,P0465,2024-12-09,Late delivery
R12541,O16531,P0096,2025-01-31,No longer needed
R12542,O16531,P0152,2025-01-29,Late delivery
R12543,O16531,P0195,2025-01-21,Wrong item
R12544,O16536,P0919,2023-10-05,Late delivery
R12545,O16543,P0145,2024-03-27,Wrong item
R12546,O16546,P0889,2025-04-05,Late delivery
R12547,O16546,P0241,2025-04-02,Damaged item
R12548,O16546,P0652,2025-03-27,Late delivery
R12549,O16546,P0837,2025-03-31,Late delivery
R12550,O16546,P0951,2025-03-31,Late delivery
R12551,O16548,P0480,2024-11-16,Wrong item
R12552,O16548,P0749,2024-11-13,Damaged item
