order_id,customer_id,order_date,total_amount,status
O18756,C00444,2023-07-11,528.59,Returned
O18757,C01631,2024-10-31,876.26,Delivered
O18758,C00736,2025-03-20,228.36,Delivered
O18759,C03330,2024-09-25,212.68,Shipped
O18760,C04049,2023-05-29,523.56,Shipped
O18761,C00581,2024-12-17,1146.81,Delivered
O18762,C02753,2023-12-01,444.33,Delivered
O18763,C02060,2024-03-14,90.12,Shipped
O18764,C02785,2024-01-12,210.92,Cancelled
O18765,C01400,2024-10-18,763.82,Returned
O18766,C00790,2024-04-02,180.98,Cancelled
O18767,C03599,2024-04-15,451.06,Cancelled
O18768,C02602,2024-03-30,187.79,Shipped
O18769,C01279,2024-12-12,530.84,Returned
O18770,C01120,2025-04-04,1039.7,Delivered
O18771,C04278,2023-08-29,189.78,Cancelled
O18772,C03513,2023-08-07,231.44,Delivered
O18773,C00163,2025-03-09,1044.9,Cancelled
O18774,C04031,2024-12-24,539.28,Shipped
O18775,C01085,2024-10-05,182.38,Returned
O18776,C01955,2023-09-27,633.49,Shipped
O18777,C02585,2023-06-30,419.43,Delivered
O18778,C02259,2024-02-29,496.94,Shipped
O18779,C03283,2024-01-16,191.4,Cancelled
O18780,C01059,2023-05-03,731.84,Cancelled
O18781,C02522,2024-10-24,598.95,Cancelled
O18782,C04630,2023-05-14,612.18,Shipped
O18783,C04556,2025-02-25,1189.13,Returned
O18784,C03820,2023-09-22,672.08,Cancelled
O18785,C03771,2023-11-18,784.42,Shipped
O18786,C01455,2024-11-03,687.86,Returned
O18787,C00888,2023-05-24,686.22,Returned
O18788,C02325,2023-05-19,669.46,Delivered
O18789,C03310,2024-09-28,700.9,Shipped
O18790,C03799,2024-10-03,385.68,Shipped
O18791,C02704,2024-03-01,248.27,Cancelled
O18792,C01642,2024-04-28,1525.87,Delivered
O18793,C04516,2025-03-07,799.86,Returned
O18794,C02511,2024-09-28,617.95,Shipped
O18795,C00047,2024-04-08,83.46,Returned
O18796,C01128,2023-07-15,655.95,Shipped
O18797,C03116,2024-03-11,671.75,Shipped
O18798,C03928,2023-08-01,386.79,Shipped
O18799,C01362,2023-09-14,221.32,Delivered
O18800,C02411,2023-08-02,242.51,Cancelled
O18801,C02510,2025-04-07,287.49,Shipped
O18802,C02120,2024-11-04,1519.99,Shipped
O18803,C02555,2023-08-18,594.09,Shipped
O18804,C00776,2023-12-01,866.62,Cancelled
O18805,C02500,2023-07-07,675.32,Shipped
O18806,C03555,2024-01-23,428.21,Cancelled
O18807,C02932,2025-01-20,885.69,Delivered
O18808,C03266,2023-11-18,651.74,Shipped
O18809,C04656,2023-08-19,153.51,Cancelled
O18810,C02233,2024-11-09,1138.59,Cancelled
O18811,C03101,2024-12-01,1728.78,Returned
O18812,C03735,2023-09-27,820.78,Shipped
O18813,C02651,2024-06-13,1283.76,Cancelled
O18814,C03508,2023-06-09,1735.23,Shipped
O18815,C00935,2024-05-06,277.38,Delivered
O18816,C00072,2025-01-22,694.44,Delivered
O18817,C00119,2025-02-11,743.54,Returned
O18818,C02317,2023-12-10,226.47,Delivered
O18819,C04828,2024-01-25,697.59,Returned
O18820,C00903,2024-05-04,432.42,Returned
O18821,C01733,2025-02-20,111.52,Delivered
O18822,C04534,2023-08-14,654.23,Delivered
O18823,C03148,2024-02-24,500.23,Shipped
O18824,C02081,2023-04-13,307.35,Delivered
O18825,C00898,2023-12-08,750.82,Shipped
O18826,C02387,2023-04-17,591.99,Returned
O18827,C01495,2024-09-04,588.8,Shipped
O18828,C00377,2024-03-29,757.97,Cancelled
O18829,C02923,2024-09-27,727.73,Cancelled
O18830,C03096,2023-12-15,299.28,Cancelled
O18831,C04722,2024-05-01,700.3,Returned
O18832,C03738,2023-11-08,586.56,Delivered
O18833,C02181,2024-11-10,227.93,Returned
O18834,C00840,2023-04-30,462.52,Cancelled
O18835,C03301,2023-11-21,1294.5,Returned
O18836,C04294,2024-09-12,87.3,Cancelled
O18837,C00984,2025-03-01,584.25,Shipped
O18838,C03650,2024-03-20,603.06,Shipped
O18839,C04657,2023-04-25,773.03,Shipped
O18840,C03992,2023-08-31,242.07,Delivered
O18841,C04451,2024-03-07,495.3,Delivered
O18842,C02721,2024-06-13,1430.07,Delivered
O18843,C04942,2023-11-27,148.12,Delivered
O18844,C04772,2023-06-11,164.94,Cancelled
O18845,C01031,2024-07-31,144.61,Delivered
O18846,C03972,2023-05-18,337.27,Returned
O18847,C04312,2024-11-14,129.67,Returned
O18848,C00423,2023-04-30,612.95,Delivered
O18849,C03579,2023-11-30,1339.62,Delivered
O18850,C04276,2023-09-26,206.95,Delivered
O18851,C03552,2024-11-10,608.43,Cancelled
O18852,C02187,2025-04-08,495.68,Returned
O18853,C04394,2025-03-16,274.06,Delivered
O18854,C03715,2023-05-23,639.82,Cancelled
O18855,C00504,2023-10-19,138.34,Delivered
O18856,C00636,2024-07-20,672.99,Cancelled
O18857,C00143,2025-01-23,301.16,Cancelled
O18858,C00861,2024-03-02,105.19,Returned
O18859,C04167,2023-10-10,436.23,Returned
O18860,C04315,2024-11-30,580.32,Shipped
O18861,C04426,2025-01-22,496.55,Shipped
O18862,C04006,2025-01-31,544.21,Returned
O18863,C03766,2023-10-19,1217.93,Delivered
O18864,C01688,2023-09-13,675.31,Shipped
O18865,C04129,2023-12-01,1009.58,Returned
O18866,C04853,2024-07-28,1190.29,Delivered
O18867,C02004,2024-06-10,1121.37,Cancelled
O18868,C02018,2023-06-14,1012.53,Shipped
O18869,C01530,2024-05-29,998.19,Cancelled
O18870,C00383,2023-05-25,900.82,Shipped
O18871,C00843,2024-01-05,312.08,Delivered
O18872,C00320,2023-05-24,501.8,Returned
O18873,C00108,2024-03-22,1139.56,Returned
O18874,C02789,2023-11-23,480.8,Cancelled
O18875,C04179,2023-12-31,826.29,Cancelled
O18876,C01079,2024-10-28,836.6,Cancelled
O18877,C01496,2023-07-13,633.02,Returned
O18878,C03204,2023-06-05,991.11,Delivered
O18879,C01858,2025-03-17,262.49,Delivered
O18880,C03948,2023-08-21,632.9,Cancelled
O18881,C00866,2023-10-17,116.19,Delivered
O18882,C03140,2025-03-20,778.95,Shipped
O18883,C01284,2025-01-20,591.64,Shipped
O18884,C02996,2024-04-13,478.04,Returned
O18885,C00123,2024-06-21,329.66,Shipped
O18886,C01084,2025-01-23,1241.35,Returned
O18887,C03024,2023-12-29,815.15,Cancelled
O18888,C02141,2024-05-10,38.05,Shipped
O18889,C00644,2023-10-25,269.46,Shipped
O18890,C02041,2024-08-24,545.58,Shipped
O18891,C01362,2023-10-02,1213.44,Delivered
O18892,C00320,2024-11-07,591.16,Returned
O18893,C02256,2024-05-20,414.94,Delivered
O18894,C01503,2023-07-19,125.24,Returned
O18895,C01406,2023-06-06,1137.08,Returned
O18896,C03404,2024-04-13,425.58,Cancelled
O18897,C04914,2025-01-13,469.39,Cancelled
O18898,C00299,2024-02-22,223.52,Delivered
O18899,C02973,2023-04-12,330.06,Returned
O18900,C00435,2024-04-03,558.02,Shipped
O18901,C00446,2023-11-18,265.98,Cancelled
O18902,C00992,2024-10-02,125.59,Returned
O18903,C02060,2023-11-21,119.88,Returned
O18904,C01228,2024-12-11,760.45,Cancelled
O18905,C00079,2024-06-24,1572.28,Shipped
O18906,C02234,2024-12-24,674.01,Returned
O18907,C03953,2025-04-06,127.97,Cancelled
O18908,C00751,2024-10-15,460.26,Delivered
O18909,C00303,2024-08-20,1074.46,Shipped
O18910,C00454,2023-10-06,364.76,Returned
O18911,C04095,2024-03-15,108.4,Shipped
O18912,C00089,2025-01-22,1519.43,Returned
O18913,C03895,2023-05-03,416.7,Shipped
O18914,C03444,2024-03-03,2152.15,Delivered
O18915,C00656,2025-04-04,1118.39,Shipped
O18916,C03969,2025-03-09,331.44,Shipped
O18917,C01392,2024-10-20,779.8,Returned
O18918,C03885,2024-02-23,627.86,Cancelled
O18919,C01082,2024-10-19,591.52,Delivered
O18920,C03971,2024-01-15,230.55,Shipped
O18921,C02958,2024-04-29,312.39,Delivered
O18922,C01079,2024-06-05,1107.7,Returned
O18923,C03308,2024-07-29,864.43,Cancelled
O18924,C03868,2024-08-03,278.5,Shipped
O18925,C00658,2024-05-17,569.31,Cancelled
O18926,C03948,2024-05-19,905.99,Returned
O18927,C00999,2023-07-29,303.36,Delivered
O18928,C03901,2023-12-03,361.77,Delivered
O18929,C01946,2023-07-18,386.43,Returned
O18930,C02826,2024-07-04,921.34,Delivered
O18931,C03229,2023-04-29,272.7,Returned
O18932,C01540,2024-09-09,50.47,Returned
O18933,C04377,2025-02-06,703.19,Shipped
O18934,C00729,2024-03-03,1047.15,Cancelled
O18935,C03131,2024-05-24,116.61,Delivered
O18936,C00067,2024-07-10,874.4,Returned
O18937,C00439,2024-12-16,833.72,Returned
O18938,C03344,2025-03-22,379.92,Delivered
O18939,C04283,2023-05-10,255.6,Cancelled
O18940,C01068,2023-08-10,777.04,Delivered
O18941,C02900,2023-07-03,676.08,Delivered
O18942,C04268,2024-09-24,93.92,Delivered
O18943,C01502,2024-06-22,875.13,Cancelled
O18944,C02682,2024-03-16,119.5,Returned
O18945,C00798,2024-03-16,543.72,Delivered
O18946,C01211,2023-09-03,374.19,Delivered
O18947,C02218,2023-08-04,1013.12,Returned
O18948,C02473,2024-05-13,1327.9,Delivered
O18949,C03813,2023-11-15,861.14,Cancelled
O18950,C02652,2023-10-20,184.38,Delivered
O18951,C00017,2023-06-13,632.61,Shipped
O18952,C03265,2024-01-04,301.81,Returned
O18953,C01767,2024-05-27,509.14,Returned
O18954,C00038,2025-01-13,392.46,Cancelled
O18955,C04837,2023-10-14,518.63,Returned
O18956,C01221,2024-12-11,269.24,Delivered
O18957,C02216,2024-05-17,868.51,Delivered
O18958,C01785,2025-01-17,662.49,Returned
O18959,C00630,2023-12-15,1090.44,Delivered
O18960,C01099,2024-03-24,105.33,Cancelled
O18961,C03641,2023-08-06,822.21,Delivered
O18962,C04241,2024-02-11,514.91,Cancelled
O18963,C04846,2024-04-04,319.82,Cancelled
O18964,C00692,2024-10-19,517.23,Delivered
O18965,C02478,2024-10-15,729.16,Cancelled
O18966,C02324,2025-03-28,852.37,Cancelled
O18967,C04738,2024-06-16,618.32,Returned
O18968,C00309,2025-01-23,1035.33,Cancelled
O18969,C01077,2023-12-13,384.57,Cancelled
O18970,C04602,2024-08-18,417.9,Delivered
O18971,C01959,2023-11-19,500.64,Returned
O18972,C04530,2023-12-30,986.45,Cancelled
O18973,C02045,2023-06-18,192.33,Returned
O18974,C01086,2025-03-07,500.1,Returned
O18975,C04989,2024-01-24,561.34,Delivered
O18976,C04251,2025-03-15,126.94,Returned
O18977,C01866,2024-03-12,363.76,Delivered
O18978,C01080,2025-01-09,315.36,Delivered
O18979,C01041,2025-01-19,1049.92,Delivered
O18980,C01018,2024-01-21,629.16,Delivered
O18981,C00907,2024-05-22,930.43,Shipped
O18982,C02955,2024-04-10,228.44,Cancelled
O18983,C04233,2024-06-02,83.24,Returned
O18984,C04302,2025-03-06,114.98,Delivered
O18985,C01411,2023-09-14,812.1,Delivered
O18986,C02680,2024-08-01,1718.5,Returned
O18987,C00769,2023-06-11,826.44,Cancelled
O18988,C04185,2024-08-01,515.09,Shipped
O18989,C02454,2024-01-30,1110.33,Delivered
O18990,C04100,2023-07-15,701.01,Delivered
O18991,C02152,2024-03-02,935.42,Shipped
O18992,C01524,2024-07-08,878.2,Shipped
O18993,C04117,2023-07-05,1242.46,Returned
O18994,C00248,2024-04-16,42.55,Delivered
O18995,C00143,2023-12-16,530.45,Returned
O18996,C00242,2023-06-19,635.56,Delivered
O18997,C00167,2023-10-14,603.42,Shipped
O18998,C03401,2024-11-06,1429.88,Delivered
O18999,C02287,2023-06-17,304.44,Returned
O19000,C00580,2023-09-24,538.74,Delivered
O19001,C00538,2024-11-04,313.9,Shipped
O19002,C04450,2024-12-29,243.46,Shipped
O19003,C02240,2024-01-10,1256.56,Shipped
O19004,C01072,2024-11-20,624.65,Returned
O19005,C04799,2023-09-01,422.93,Returned
O19006,C04367,2024-12-23,698.45,Cancelled
O19007,C03516,2023-09-15,460.48,Delivered
O19008,C01416,2024-12-10,792.64,Shipped
O19009,C01735,2025-01-26,631.3,Shipped
O19010,C03344,2024-02-12,1158.84,Returned
O19011,C04260,2023-04-14,987.3,Returned
O19012,C00866,2025-02-12,459.7,Returned
O19013,C04586,2024-03-22,172.02,Returned
O19014,C04318,2023-08-08,1169.74,Delivered
O19015,C03862,2024-04-20,529.39,Returned
O19016,C00040,2025-03-21,653.41,Delivered
O19017,C03928,2024-08-18,317.44,Cancelled
O19018,C01134,2024-09-03,1113.34,Cancelled
O19019,C00385,2023-10-18,136.47,Returned
O19020,C02540,2024-08-06,391.54,Delivered
O19021,C04940,2024-09-14,705.02,Delivered
O19022,C02060,2024-07-05,987.89,Shipped
O19023,C00754,2024-01-10,338.99,Delivered
O19024,C00522,2024-12-20,1243.37,Cancelled
O19025,C01287,2024-04-15,68.78,Returned
O19026,C03373,2024-04-05,1009.65,Shipped
O19027,C04778,2025-01-28,292.5,Shipped
O19028,C04145,2023-09-28,933.87,Returned
O19029,C00615,2023-10-29,751.9,Returned
O19030,C03623,2024-11-02,617.1,Cancelled
O19031,C04143,2024-03-14,1390.12,Returned
O19032,C01154,2025-01-01,120.6,Cancelled
O19033,C03427,2024-11-22,615.76,Cancelled
O19034,C04134,2023-05-25,629.95,Delivered
O19035,C02056,2024-02-06,535.53,Delivered
O19036,C01606,2024-09-03,1189.04,Returned
O19037,C01463,2024-11-29,412.59,Cancelled
O19038,C04960,2024-11-28,172.88,Shipped
O19039,C04522,2024-07-23,1374.42,Delivered
O19040,C01802,2025-03-11,298.5,Shipped
O19041,C03175,2023-11-25,487.12,Shipped
O19042,C00201,2023-07-31,692.03,Delivered
O19043,C04494,2024-07-22,1111.44,Shipped
O19044,C00388,2023-04-17,69.32,Cancelled
O19045,C02655,2023-12-14,1073.59,Cancelled
O19046,C03704,2024-07-03,204.78,Shipped
O19047,C02130,2023-06-29,536.35,Cancelled
O19048,C04492,2024-06-05,224.32,Returned
O19049,C02266,2025-01-21,119.32,Shipped
O19050,C04328,2023-10-21,456.48,Shipped
O19051,C04713,2024-11-15,1196.79,Returned
O19052,C00007,2024-03-05,303.03,Returned
O19053,C02909,2024-11-19,597.88,Returned
O19054,C03458,2024-09-03,823.55,Cancelled
O19055,C00322,2024-12-19,95.65,Cancelled
O19056,C00505,2023-08-29,178.74,Delivered
O19057,C03489,2024-09-29,832.45,Returned
O19058,C02133,2024-01-28,1598.67,Delivered
O19059,C01484,2023-12-13,301.26,Delivered
O19060,C00645,2024-01-17,17.28,Delivered
O19061,C04243,2024-01-22,210.42,Delivered
O19062,C01854,2024-06-16,922.91,Returned
O19063,C04283,2024-06-29,274.27,Cancelled
O19064,C04512,2023-04-20,186.65,Shipped
O19065,C01495,2024-05-20,1245.46,Shipped
O19066,C04863,2023-07-30,472.75,Shipped
O19067,C01532,2023-10-30,934.31,Cancelled
O19068,C03145,2023-06-25,369.51,Delivered
O19069,C02597,2023-10-18,907.34,Shipped
O19070,C04254,2023-08-19,1039.54,Delivered
O19071,C00565,2023-06-25,611.19,Cancelled
O19072,C01770,2023-05-09,1063.93,Returned
O19073,C02381,2025-02-18,289.22,Delivered
O19074,C04596,2024-06-19,65.53,Cancelled
O19075,C00789,2024-11-04,470.16,Delivered
O19076,C02267,2024-07-13,712.92,Cancelled
O19077,C04511,2023-08-22,1356.48,Returned
O19078,C00832,2024-01-04,542.82,Returned
O19079,C01534,2024-12-28,796.49,Cancelled
O19080,C01790,2023-08-22,1092.26,Delivered
O19081,C03399,2024-03-29,83.44,Shipped
O19082,C04029,2025-01-10,608.45,Delivered
O19083,C02202,2023-06-14,47.16,Delivered
O19084,C01855,2024-07-17,491.62,Cancelled
O19085,C00419,2025-04-04,984.89,Returned
O19086,C04941,2024-10-30,653.19,Shipped
O19087,C00105,2024-10-03,550.3,Cancelled
O19088,C03661,2023-08-26,734.94,Returned
O19089,C00460,2023-07-28,1174.19,Cancelled
O19090,C00024,2024-05-30,289.14,Delivered
O19091,C01355,2025-02-12,442.52,Delivered
O19092,C00794,2024-04-24,931.87,Delivered
O19093,C03195,2023-06-08,77.86,Returned
O19094,C00798,2024-02-09,1227.38,Shipped
O19095,C00246,2023-09-23,259.8,Shipped
O19096,C04941,2024-11-02,453.13,Returned
O19097,C02914,2024-09-20,1270.77,Returned
O19098,C03994,2024-03-29,684.32,Returned
O19099,C00994,2024-08-14,894.17,Shipped
O19100,C02807,2024-09-07,453.36,Shipped
O19101,C00725,2024-01-03,405.48,Shipped
O19102,C03152,2023-10-17,428.14,Shipped
O19103,C04384,2024-04-24,1124.48,Shipped
O19104,C01869,2024-02-07,344.41,Cancelled
O19105,C00155,2025-01-04,57.26,Delivered
O19106,C04352,2025-02-22,327.79,Delivered
O19107,C03309,2023-07-23,216.95,Cancelled
O19108,C02711,2024-10-14,942.89,Returned
O19109,C01044,2024-08-06,803.24,Delivered
O19110,C00425,2023-08-07,89.76,Delivered
O19111,C02044,2024-07-08,429.06,Shipped
O19112,C01126,2024-12-18,47.57,Shipped
O19113,C01382,2023-05-14,270.52,Shipped
O19114,C01631,2023-08-18,487.5,Shipped
O19115,C03792,2023-05-22,1193.91,Delivered
O19116,C00124,2023-05-22,61.23,Delivered
O19117,C03580,2024-05-19,751.31,Delivered
O19118,C04533,2024-07-14,547.63,Shipped
O19119,C02894,2024-07-05,158.79,Returned
O19120,C00436,2024-02-03,766.64,Returned
O19121,C01986,2024-10-18,1585.7,Cancelled
O19122,C02984,2023-11-28,969.94,Delivered
O19123,C01242,2024-02-11,925.0,Cancelled
O19124,C04096,2024-08-29,1216.37,Returned
O19125,C02978,2024-03-27,764.93,Cancelled
O19126,C03568,2024-07-18,742.41,Delivered
O19127,C00838,2024-09-08,510.81,Returned
O19128,C04886,2024-06-07,68.17,Shipped
O19129,C03784,2024-07-04,88.47,Returned
O19130,C00538,2024-07-22,331.78,Shipped
O19131,C02952,2025-01-27,581.1,Delivered
O19132,C04210,2023-06-27,16.26,Delivered
O19133,C01561,2024-08-24,792.66,Delivered
O19134,C00515,2024-11-06,1251.4,Delivered
O19135,C04231,2024-10-19,773.6,Shipped
O19136,C02857,2023-12-06,1173.89,Delivered
O19137,C02206,2023-09-14,525.87,Delivered
O19138,C01341,2024-11-06,145.83,Shipped
O19139,C04034,2024-12-05,630.26,Cancelled
O19140,C02586,2025-01-04,248.82,Shipped
O19141,C04418,2024-12-22,1324.38,Cancelled
O19142,C04426,2024-02-25,1485.38,Shipped
O19143,C03344,2023-10-30,30.36,Returned
O19144,C00154,2024-12-27,595.84,Returned
O19145,C01191,2024-04-22,833.18,Delivered
O19146,C02525,2025-01-29,173.8,Shipped
O19147,C03959,2025-03-25,923.31,Returned
O19148,C01310,2024-02-22,369.7,Shipped
O19149,C02306,2024-11-15,309.3,Returned
O19150,C04868,2024-08-08,223.01,Delivered
O19151,C01344,2024-09-18,448.25,Returned
O19152,C02561,2025-02-17,84.51,Cancelled
O19153,C04559,2024-07-02,497.28,Returned
O19154,C03385,2023-11-10,138.31,Returned
O19155,C01198,2023-12-06,196.42,Delivered
O19156,C03271,2024-12-19,591.33,Cancelled
O19157,C02028,2023-12-04,957.95,Delivered
O19158,C02758,2025-03-20,520.75,Shipped
O19159,C03331,2023-05-10,268.68,Shipped
O19160,C03746,2024-08-16,661.68,Shipped
O19161,C01179,2024-12-29,882.06,Shipped
O19162,C04192,2025-02-09,789.29,Shipped
O19163,C01745,2023-05-13,1546.54,Delivered
O19164,C00372,2023-09-29,103.15,Shipped
O19165,C04865,2025-01-25,198.15,Returned
O19166,C04357,2025-02-06,527.05,Cancelled
O19167,C03648,2024-12-21,632.05,Cancelled
O19168,C01786,2024-02-29,704.13,Cancelled
O19169,C00636,2023-08-19,405.93,Delivered
O19170,C04303,2024-04-09,301.23,Shipped
O19171,C04747,2024-12-20,1237.0,Cancelled
O19172,C02339,2024-05-21,259.4,Shipped
O19173,C00873,2024-01-28,378.37,Shipped
O19174,C00341,2024-10-04,801.49,Returned
O19175,C03387,2025-03-26,183.02,Shipped
O19176,C04356,2023-07-15,1026.97,Returned
O19177,C04693,2024-10-22,462.03,Delivered
O19178,C01650,2023-11-13,473.0,Delivered
O19179,C00072,2023-04-20,248.18,Cancelled
O19180,C02597,2024-08-29,943.22,Shipped
O19181,C04196,2023-05-20,156.04,Delivered
O19182,C00565,2023-06-27,393.19,Returned
O19183,C02965,2023-11-08,1056.89,Cancelled
O19184,C02835,2024-11-21,885.94,Returned
O19185,C04037,2024-06-22,679.42,Delivered
O19186,C04703,2024-12-07,578.7,Returned
O19187,C03789,2024-10-14,700.58,Returned
O19188,C03080,2023-07-01,357.38,Returned
O19189,C01907,2024-03-23,742.18,Cancelled
O19190,C01746,2024-08-16,773.15,Returned
O19191,C01567,2024-03-21,924.36,Cancelled
O19192,C03698,2023-12-27,814.59,Returned
O19193,C02536,2023-10-23,286.21,Shipped
O19194,C03392,2025-01-15,628.78,Shipped
O19195,C02259,2024-06-30,866.72,Shipped
O19196,C02088,2024-06-10,612.85,Shipped
O19197,C02420,2023-06-29,620.44,Shipped
O19198,C01126,2023-05-01,912.62,Shipped
O19199,C00967,2023-05-20,506.22,Delivered
O19200,C02896,2024-09-16,823.01,Delivered
O19201,C00689,2025-01-10,1418.05,Shipped
O19202,C04050,2025-03-17,757.02,Shipped
O19203,C04482,2023-12-30,411.32,Delivered
O19204,C04900,2023-12-31,760.17,Delivered
O19205,C02379,2024-11-04,393.91,Cancelled
O19206,C00210,2025-03-15,333.84,Delivered
O19207,C03963,2024-04-10,166.91,Delivered
O19208,C02277,2023-11-23,351.08,Returned
O19209,C02325,2023-10-13,145.83,Cancelled
O19210,C01892,2023-11-17,134.38,Delivered
O19211,C00002,2024-03-21,538.47,Cancelled
O19212,C03228,2025-01-24,254.07,Cancelled
O19213,C04066,2023-10-12,646.48,Delivered
O19214,C02769,2025-03-29,178.19,Delivered
O19215,C04032,2024-09-04,242.28,Cancelled
O19216,C04541,2025-01-11,105.08,Cancelled
O19217,C02218,2024-01-01,633.64,Returned
O19218,C00386,2024-05-22,447.3,Returned
O19219,C00728,2024-10-28,583.63,Delivered
O19220,C00728,2024-05-04,119.72,Returned
O19221,C03036,2025-01-14,309.0,Shipped
O19222,C01196,2023-09-12,1134.54,Returned
O19223,C02596,2025-02-15,852.94,Delivered
O19224,C00641,2023-08-30,1071.38,Delivered
O19225,C04896,2025-01-13,837.27,Returned
O19226,C01424,2024-05-19,47.46,Delivered
O19227,C03964,2024-09-18,731.0,Delivered
O19228,C01951,2024-04-13,719.28,Cancelled
O19229,C02229,2024-06-05,1275.94,Shipped
O19230,C02866,2023-11-10,607.61,Cancelled
O19231,C03183,2024-02-11,1325.59,Returned
O19232,C04471,2023-09-04,371.06,Shipped
O19233,C03363,2023-12-25,143.94,Returned
O19234,C02066,2023-04-14,1350.44,Delivered
O19235,C03015,2023-08-16,733.41,Cancelled
O19236,C01217,2024-01-17,835.3,Cancelled
O19237,C04782,2024-12-13,239.93,Shipped
O19238,C02236,2024-09-13,363.4,Delivered
O19239,C04940,2024-12-19,650.72,Delivered
O19240,C00447,2024-09-13,158.86,Returned
O19241,C02097,2023-04-15,1127.37,Returned
O19242,C03133,2023-06-01,251.48,Shipped
O19243,C01391,2024-06-05,317.85,Shipped
O19244,C03777,2025-03-16,146.08,Shipped
O19245,C00498,2024-07-31,46.6,Returned
O19246,C02833,2024-10-25,433.41,Cancelled
O19247,C01658,2023-11-06,155.12,Shipped
O19248,C02424,2023-07-23,1341.65,Shipped
O19249,C04737,2024-09-26,476.94,Shipped
O19250,C01826,2024-06-23,609.5,Cancelled
O19251,C04527,2024-06-08,1066.74,Delivered
O19252,C02029,2024-10-20,489.58,Delivered
O19253,C02032,2024-07-23,1784.83,Delivered
O19254,C02855,2023-12-26,862.19,Shipped
O19255,C03330,2024-11-20,137.98,Shipped
O19256,C04520,2024-09-25,397.37,Shipped
O19257,C03250,2024-06-05,247.89,Shipped
O19258,C04607,2025-04-03,226.08,Returned
O19259,C00287,2023-07-16,1000.63,Returned
O19260,C04280,2025-01-23,556.69,Shipped
O19261,C02742,2023-07-15,1213.67,Returned
O19262,C00113,2023-08-18,807.17,Cancelled
O19263,C01253,2024-03-13,500.64,Cancelled
O19264,C01915,2024-09-05,837.0,Cancelled
O19265,C03874,2024-06-21,436.61,Delivered
O19266,C03999,2023-07-18,1000.93,Returned
O19267,C00300,2024-07-09,1173.06,Cancelled
O19268,C00018,2024-09-04,591.91,Delivered
O19269,C03658,2024-05-31,898.77,Shipped
O19270,C03625,2023-08-28,569.19,Returned
